Type,Days_for_shipping_real,Days_for_shipment_scheduled,Benefit_per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Product_Card_Id,Product_Category_Id,Product_Description,Product_Image,Product_Name,Product_Price,Product_Status,shipping_date_DateOrders,Shipping_Mode
DEBIT,4,4,-30.290000915527344,129.99000549316406,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,8046,Bernard,XXXXXXXXX,Home Office,PR,1870 Stony Prairie Bend,725,4,Apparel,18.290081024169922,-66.370575,Europe,Frankfurt,Alemania,8046,2015-10-01 08:54:00.0000000,18728,403,0,0,46816,129.99000549316406,-0.23000000417232513,1,129.99000549316406,129.99000549316406,-30.290000915527344,Western Europe,Hesse,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-10-05 08:54:00.0000000,Standard Class
DEBIT,4,4,0,359.98001098632813,Shipping on time,0,45,Fishing,Longview,EE. UU.,Timothy,28,Smith,XXXXXXXXX,Consumer,WA,9366 Colonial Horse Close,98632,7,Fan Shop,46.140560150146484,-122.93909,Pacific Asia,Mashhad,Irán,28,2016-08-31 07:33:00.0000000,41673,1004,40,0.10000000149011612,104032,399.98001098632813,0,1,399.98001098632813,359.98001098632813,0,South Asia,Jorasán Razaví,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-09-04 07:33:00.0000000,Standard Class
DEBIT,3,4,30,299.989990234375,Advance shipping,0,45,Fishing,New Orleans,EE. UU.,Mary,8198,Frank,XXXXXXXXX,Consumer,LA,5849 Dewy Mountain Promenade,70117,7,Fan Shop,30.032926559448242,-90.026558,Europe,Chisináu,Moldavia,8198,2016-08-31 01:57:00.0000000,41657,1004,100,0.25,103984,399.98001098632813,0.10000000149011612,1,399.98001098632813,299.989990234375,30,Eastern Europe,Chisináu,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-09-03 01:57:00.0000000,Standard Class
PAYMENT,0,0,109.61000061035156,377.95999145507813,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,9607,Smith,XXXXXXXXX,Home Office,PR,9882 Heather Gate,725,3,Footwear,18.246669769287109,-66.37056,USCA,Louisville,Estados Unidos,9607,2016-05-07 10:10:00.0000000,33734,191,22,5.9999998658895493E-2,84190,99.989997863769531,0.28999999165534973,4,399.95999145507813,377.95999145507813,109.61000061035156,West of USA ,Colorado,PENDING_PAYMENT,80027,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2016-05-07 22:10:00.0000000,Same Day
DEBIT,5,4,-86.5,406.10000610351563,Late delivery,1,66,Crafts,Caguas,Puerto Rico,Virginia,14797,Schmidt,XXXXXXXXX,Home Office,PR,2805 Dewy Impasse,725,4,Apparel,18.276636123657227,-66.037056,Europe,Duisburg,Alemania,14797,2017-11-05 23:35:00.0000000,71244,1353,55.380001068115234,0.11999999731779099,174559,461.48001098632813,-0.20999999344348907,1,461.48001098632813,406.10000610351563,-86.5,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.48001098632813,0,2017-11-10 23:35:00.0000000,Standard Class
DEBIT,5,2,35.639999389648438,395.98001098632813,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Johnny,11666,Smith,XXXXXXXXX,Home Office,PR,4321 Stony Thicket,725,7,Fan Shop,18.286394119262695,-66.370552,USCA,Greensboro,Estados Unidos,11666,2016-07-17 00:05:00.0000000,38569,1004,4,9.9999997764825821E-3,96256,399.98001098632813,9.0000003576278687E-2,1,399.98001098632813,395.98001098632813,35.639999389648438,South of  USA ,Carolina del Norte,COMPLETE,27405,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-07-22 00:05:00.0000000,Second Class
DEBIT,2,4,71.050003051757813,245,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Shawn,12059,Clark,XXXXXXXXX,Home Office,PR,864 Iron Spring Stead,725,5,Golf,18.260623931884766,-66.370605,Europe,Poole,Reino Unido,12059,2017-06-23 06:05:00.0000000,61946,502,5,1.9999999552965164E-2,154869,50,0.28999999165534973,5,250,245,71.050003051757813,Northern Europe,Inglaterra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2017-06-25 06:05:00.0000000,Standard Class
DEBIT,3,4,49.069999694824219,156.75999450683594,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Mary,4141,Wood,XXXXXXXXX,Home Office,PR,6453 Velvet Circle,725,5,Golf,18.27001953125,-66.370583,LATAM,Carrefour,Haití,4141,2017-01-30 18:33:00.0000000,52117,627,3.2000000476837158,1.9999999552965164E-2,130207,39.990001678466797,0.31000000238418579,4,159.96000671386719,156.75999450683594,49.069999694824219,Caribbean,Ouest,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2017-02-02 18:33:00.0000000,Standard Class
DEBIT,3,4,-6.6700000762939453,155.16000366210938,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Lisa,8707,Smith,XXXXXXXXX,Home Office,PR,7208 Bright Landing,725,5,Golf,18.231313705444336,-66.370628,LATAM,Buenos Aires,Argentina,8707,2017-05-23 18:13:00.0000000,59857,627,4.8000001907348633,2.9999999329447746E-2,149806,39.990001678466797,-3.9999999105930328E-2,4,159.96000671386719,155.16000366210938,-6.6700000762939453,South America,Buenos Aires,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2017-05-26 18:13:00.0000000,Standard Class
PAYMENT,2,4,26.100000381469727,347.98001098632813,Advance shipping,0,45,Fishing,East Brunswick,EE. UU.,Mary,11789,Smith,XXXXXXXXX,Consumer,NJ,2517 Shady Branch Avenue,8816,7,Fan Shop,40.412551879882813,-74.418327,USCA,Greensboro,Estados Unidos,11789,2016-07-09 12:21:00.0000000,38056,1004,52,0.12999999523162842,94997,399.98001098632813,7.9999998211860657E-2,1,399.98001098632813,347.98001098632813,26.100000381469727,South of  USA ,Carolina del Norte,PENDING_PAYMENT,27405,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-07-11 12:21:00.0000000,Standard Class
DEBIT,4,4,24.809999465942383,52.790000915527344,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,12203,Miller,XXXXXXXXX,Home Office,PR,6274 Middle Bluff Valley,725,4,Apparel,18.206012725830078,-66.370583,LATAM,Ponte Nova,Brasil,12203,2015-05-28 21:41:00.0000000,10133,365,7.1999998092651367,0.11999999731779099,25311,59.990001678466797,0.4699999988079071,1,59.990001678466797,52.790000915527344,24.809999465942383,South America,Minas Gerais,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-06-01 21:41:00.0000000,Standard Class
PAYMENT,2,1,55.610000610351563,120.88999938964844,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Juan,3265,Pena,XXXXXXXXX,Home Office,PR,8666 Quiet Pointe,725,4,Apparel,18.21759033203125,-66.370522,Europe,Rennes,Francia,3265,2015-07-19 10:45:00.0000000,13664,403,9.1000003814697266,7.0000000298023224E-2,34244,129.99000549316406,0.46000000834465027,1,129.99000549316406,120.88999938964844,55.610000610351563,Western Europe,Bretaña,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-07-21 10:45:00.0000000,First Class
TRANSFER,4,4,-288.29000854492188,371.98001098632813,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Amanda,140,Smith,XXXXXXXXX,Corporate,PR,5712 Heather Rise,725,7,Fan Shop,18.247600555419922,-66.025276,USCA,Seattle,Estados Unidos,140,2016-07-01 12:22:00.0000000,37508,1004,28,7.0000000298023224E-2,93616,399.98001098632813,-0.77999997138977051,1,399.98001098632813,371.98001098632813,-288.29000854492188,West of USA ,Washington,PENDING,98103,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-07-05 12:22:00.0000000,Standard Class
TRANSFER,3,4,148.49000549316406,395.98001098632813,Advance shipping,0,45,Fishing,Houston,EE. UU.,Alice,3430,Russo,XXXXXXXXX,Consumer,TX,5161 Crystal Quail Jetty,77015,7,Fan Shop,29.780574798583984,-95.171997,USCA,Philadelphia,Estados Unidos,3430,2016-05-12 05:05:00.0000000,34062,1004,4,9.9999997764825821E-3,85029,399.98001098632813,0.37999999523162842,1,399.98001098632813,395.98001098632813,148.49000549316406,East of USA,Pensilvania,PROCESSING,19140,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-05-15 05:05:00.0000000,Standard Class
DEBIT,6,4,178.35000610351563,363.98001098632813,Late delivery,1,45,Fishing,Pacoima,EE. UU.,Richard,6779,Durham,XXXXXXXXX,Corporate,CA,6292 Hidden Treasure Thicket,91331,7,Fan Shop,34.479019165039063,-117.35529,USCA,San Diego,Estados Unidos,6779,2016-06-22 20:37:00.0000000,36915,1004,36,9.0000003576278687E-2,92121,399.98001098632813,0.49000000953674316,1,399.98001098632813,363.98001098632813,178.35000610351563,West of USA ,California,COMPLETE,92105,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-06-28 20:37:00.0000000,Standard Class
PAYMENT,3,4,67.199996948242188,239.97999572753906,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,John,8085,Farmer,XXXXXXXXX,Consumer,PR,10 Crystal River Mall ,725,7,Fan Shop,18.265806198120117,-66.37056,Pacific Asia,Canberra,Australia,8085,2015-11-20 10:14:00.0000000,22157,957,60,0.20000000298023224,55465,299.98001098632813,0.2800000011920929,1,299.98001098632813,239.97999572753906,67.199996948242188,Oceania,Territorio de la Capital Australiana,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2015-11-23 10:14:00.0000000,Standard Class
PAYMENT,2,4,-230.08999633789063,299.989990234375,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Mary,1832,Valenzuela,XXXXXXXXX,Consumer,PR,3393 Tawny Extension,725,7,Fan Shop,18.290109634399414,-66.37059,Pacific Asia,Pune,India,1832,2015-11-09 14:37:00.0000000,21416,1004,100,0.25,53562,399.98001098632813,-0.76999998092651367,1,399.98001098632813,299.989990234375,-230.08999633789063,South Asia,Maharashtra,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2015-11-11 14:37:00.0000000,Standard Class
PAYMENT,3,2,167.19000244140625,379.98001098632813,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Michael,58,Edwards,XXXXXXXXX,Consumer,PR,4770 Blue Pines,725,7,Fan Shop,18.22563362121582,-66.047455,USCA,New York City,Estados Unidos,58,2016-06-08 15:43:00.0000000,35942,1004,20,0.05000000074505806,89762,399.98001098632813,0.43999999761581421,1,399.98001098632813,379.98001098632813,167.19000244140625,East of USA,Nueva York,PENDING_PAYMENT,10011,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-06-11 15:43:00.0000000,Second Class
TRANSFER,2,4,172.78999328613281,359.98001098632813,Advance shipping,0,45,Fishing,Brooklyn,EE. UU.,Mary,9317,Smith,XXXXXXXXX,Consumer,NY,7274 Middle Wynd,11203,7,Fan Shop,40.655590057373047,-73.933037,USCA,Hialeah,Estados Unidos,9317,2016-06-04 01:01:00.0000000,35626,1004,40,0.10000000149011612,88965,399.98001098632813,0.47999998927116394,1,399.98001098632813,359.98001098632813,172.78999328613281,South of  USA ,Florida,PENDING,33012,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-06-06 01:01:00.0000000,Standard Class
PAYMENT,3,4,-1.3200000524520874,120,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Sara,5404,Castillo,XXXXXXXXX,Consumer,PR,4232 Pleasant Bear Park,725,5,Golf,18.280349731445313,-66.370529,Africa,Moshi,Tanzania,5404,2016-09-17 17:52:00.0000000,42867,502,30,0.20000000298023224,107043,50,-9.9999997764825821E-3,3,150,120,-1.3200000524520874,East Africa,Kilimanjaro,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-09-20 17:52:00.0000000,Standard Class
DEBIT,2,1,35.200000762939453,351.98001098632813,Late delivery,1,45,Fishing,Houston,EE. UU.,Jack,312,Smith,XXXXXXXXX,Consumer,TX,2082 Quiet Wynd,77055,7,Fan Shop,29.717309951782227,-95.673065,Pacific Asia,Ho Chi Minh City,Vietnam,312,2016-03-10 13:45:00.0000000,29771,1004,48,0.11999999731779099,74490,399.98001098632813,0.10000000149011612,1,399.98001098632813,351.98001098632813,35.200000762939453,Southeast Asia,Ciudad Ho Chi Minh,ON_HOLD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-03-12 13:45:00.0000000,First Class
PAYMENT,2,1,128.69000244140625,395.98001098632813,Late delivery,1,45,Fishing,Bronx,EE. UU.,David,841,Smith,XXXXXXXXX,Consumer,NY,3760 Rocky Village,10463,7,Fan Shop,40.840755462646484,-73.880394,Pacific Asia,Muzaffarpur,India,841,2016-03-09 19:32:00.0000000,29719,1004,4,9.9999997764825821E-3,74345,399.98001098632813,0.33000001311302185,1,399.98001098632813,395.98001098632813,128.69000244140625,South Asia,Bihar,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-03-11 19:32:00.0000000,First Class
CASH,5,2,-575.969970703125,359.98001098632813,Late delivery,1,45,Fishing,New York,EE. UU.,Mary,964,Frazier,XXXXXXXXX,Corporate,NY,7505 Silent Spring Acres,10027,7,Fan Shop,33.848320007324219,-118.08229,Pacific Asia,Seúl,Corea del Sur,964,2016-03-09 03:46:00.0000000,29674,1004,40,0.10000000149011612,74226,399.98001098632813,-1.6000000238418579,1,399.98001098632813,359.98001098632813,-575.969970703125,Eastern Asia,Seúl,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-03-14 03:46:00.0000000,Second Class
TRANSFER,6,2,42.029998779296875,371.98001098632813,Late delivery,1,45,Fishing,Moreno Valley,EE. UU.,Mary,10317,Smith,XXXXXXXXX,Consumer,CA,2433 Misty Berry Close,92553,7,Fan Shop,33.921592712402344,-117.26318,USCA,Grand Prairie,Estados Unidos,10317,2016-05-19 04:33:00.0000000,34540,1004,28,7.0000000298023224E-2,86270,399.98001098632813,0.10999999940395355,1,399.98001098632813,371.98001098632813,42.029998779296875,US Center ,Texas,PENDING,75051,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-05-25 04:33:00.0000000,Second Class
TRANSFER,2,1,53.860000610351563,283.48001098632813,Shipping canceled,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,5286,Smith,XXXXXXXXX,Consumer,PR,1736 Clear Gate,725,7,Fan Shop,18.20472526550293,-66.370537,Africa,Accra,Ghana,5286,2016-12-07 11:58:00.0000000,48399,957,16.5,5.9999998658895493E-2,121051,299.98001098632813,0.18999999761581421,1,299.98001098632813,283.48001098632813,53.860000610351563,West Africa,Gran Accra,SUSPECTED_FRAUD,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2016-12-09 11:58:00.0000000,First Class
DEBIT,4,4,96.720001220703125,371.98001098632813,Shipping on time,0,45,Fishing,Birmingham,EE. UU.,Sean,10359,Castro,XXXXXXXXX,Consumer,AL,6595 Old Private,35215,7,Fan Shop,33.620780944824219,-86.680969,USCA,Waynesboro,Estados Unidos,10359,2016-04-11 22:28:00.0000000,31988,1004,28,7.0000000298023224E-2,79964,399.98001098632813,0.25999999046325684,1,399.98001098632813,371.98001098632813,96.720001220703125,South of  USA ,Virginia,COMPLETE,22980,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-04-15 22:28:00.0000000,Standard Class
PAYMENT,5,4,36.270000457763672,139.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Rose,3145,Smith,XXXXXXXXX,Consumer,PR,4436 Merry By-pass,725,5,Golf,18.212430953979492,-66.370567,LATAM,Guadalajara,México,3145,2015-03-26 08:17:00.0000000,5779,502,10.5,7.0000000298023224E-2,14385,50,0.25999999046325684,3,150,139.5,36.270000457763672,Central America,Jalisco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-03-31 08:17:00.0000000,Standard Class
DEBIT,5,4,37.040000915527344,113.98000335693359,Late delivery,1,17,Cleats,Bronx,EE. UU.,Cynthia,5871,Jordan,XXXXXXXXX,Home Office,NY,5919 Thunder Lagoon Vale,10453,4,Apparel,40.853370666503906,-73.909637,Europe,Lowestoft,Reino Unido,5871,2015-06-16 02:13:00.0000000,11379,365,6,0.05000000074505806,28451,59.990001678466797,0.33000001311302185,2,119.98000335693359,113.98000335693359,37.040000915527344,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-06-21 02:13:00.0000000,Standard Class
DEBIT,5,4,8.1899995803833008,109.18000030517578,Late delivery,1,17,Cleats,Columbia,EE. UU.,Mary,1885,Norman,XXXXXXXXX,Home Office,SC,8804 Fallen Cider Ridge,29223,4,Apparel,34.071849822998047,-80.958572,Europe,Dublín,Irlanda,1885,2017-09-11 15:47:00.0000000,67454,365,10.800000190734863,9.0000003576278687E-2,168617,59.990001678466797,7.9999998211860657E-2,2,119.98000335693359,109.18000030517578,8.1899995803833008,Northern Europe,Dublín,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-09-16 15:47:00.0000000,Standard Class
TRANSFER,2,2,-29.440000534057617,187.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Vincent,3343,Smith,XXXXXXXXX,Consumer,PR,1655 Little Bear Circle,725,5,Golf,18.214176177978516,-66.370636,Pacific Asia,Nanyang,China,3343,2015-11-03 07:58:00.0000000,20986,502,62.5,0.25,52450,50,-0.15999999642372131,5,250,187.5,-29.440000534057617,Eastern Asia,Henan,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-11-05 07:58:00.0000000,Second Class
TRANSFER,2,2,136.60000610351563,296.95001220703125,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Angela,9517,Vargas,XXXXXXXXX,Consumer,PR,479 Round Pine Hollow,725,4,Apparel,18.225246429443359,-66.370613,Pacific Asia,Bandung,Indonesia,9517,2015-11-20 18:38:00.0000000,22181,365,3,9.9999997764825821E-3,55523,59.990001678466797,0.46000000834465027,5,299.95001220703125,296.95001220703125,136.60000610351563,Southeast Asia,Java Occidental,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-11-22 18:38:00.0000000,Second Class
TRANSFER,4,2,80.900001525878906,278.98001098632813,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Raymond,4910,Mcbride,XXXXXXXXX,Consumer,PR,9128 Quaking Dale Acres,725,7,Fan Shop,18.276172637939453,-66.370628,USCA,Johnson City,Estados Unidos,4910,2016-05-28 10:19:00.0000000,35173,957,21,7.0000000298023224E-2,87850,299.98001098632813,0.28999999165534973,1,299.98001098632813,278.98001098632813,80.900001525878906,South of  USA ,Tennessee,PENDING,37604,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2016-06-01 10:19:00.0000000,Second Class
DEBIT,5,4,45.889999389648438,101.98000335693359,Late delivery,1,17,Cleats,Lynn,EE. UU.,James,9710,Giles,XXXXXXXXX,Home Office,MA,4583 Heather Blossom Diversion,1902,4,Apparel,42.465232849121094,-70.937431,Pacific Asia,Wuchuan,China,9710,2016-03-17 07:58:00.0000000,30234,365,18,0.15000000596046448,75542,59.990001678466797,0.44999998807907104,2,119.98000335693359,101.98000335693359,45.889999389648438,Eastern Asia,Guangdong,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-03-22 07:58:00.0000000,Standard Class
CASH,6,4,33.849998474121094,120.88999938964844,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,David,8929,Smith,XXXXXXXXX,Consumer,PR,555 Rustic Zephyr Passage,725,4,Apparel,18.269186019897461,-66.370636,Europe,Cagliari,Italia,8929,2015-06-12 00:28:00.0000000,11100,403,9.1000003814697266,7.0000000298023224E-2,27767,129.99000549316406,0.2800000011920929,1,129.99000549316406,120.88999938964844,33.849998474121094,Southern Europe,Cerdeña,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-06-18 00:28:00.0000000,Standard Class
CASH,2,4,13.369999885559082,118.29000091552734,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Olivia,8288,Herring,XXXXXXXXX,Consumer,PR,3440 Emerald Knoll,725,4,Apparel,18.284704208374023,-66.370506,Europe,Latina,Italia,8288,2015-08-09 08:27:00.0000000,15096,403,11.699999809265137,9.0000003576278687E-2,37775,129.99000549316406,0.10999999940395355,1,129.99000549316406,118.29000091552734,13.369999885559082,Southern Europe,Lacio,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-08-11 08:27:00.0000000,Standard Class
CASH,6,4,-12.680000305175781,40,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Jean,5357,Smith,XXXXXXXXX,Consumer,PR,8908 Lazy By-pass,725,5,Golf,18.276584625244141,-66.370613,Europe,Waiblingen,Alemania,5357,2015-09-28 01:01:00.0000000,18500,502,10,0.20000000298023224,46247,50,-0.31999999284744263,1,50,40,-12.680000305175781,Western Europe,Baden-Wurtemberg,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-10-04 01:01:00.0000000,Standard Class
DEBIT,2,4,-264.55999755859375,151.16999816894531,Advance shipping,0,17,Cleats,Watsonville,EE. UU.,Mary,11147,Smith,XXXXXXXXX,Home Office,CA,46 Heather Nook,95076,4,Apparel,37.050445556640625,-121.75988,Europe,Chelles,Francia,11147,2015-10-07 13:05:00.0000000,19151,365,28.799999237060547,0.15999999642372131,47864,59.990001678466797,-1.75,3,179.97000122070313,151.16999816894531,-264.55999755859375,Western Europe,Isla de Francia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-10-09 13:05:00.0000000,Standard Class
TRANSFER,4,4,-87.349998474121094,109.19000244140625,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Alice,9087,Smith,XXXXXXXXX,Consumer,PR,2905 Quaking Concession,725,4,Apparel,18.272235870361328,-66.370537,Europe,Paderborn,Alemania,9087,2015-07-07 18:07:00.0000000,12863,403,20.799999237060547,0.15999999642372131,32159,129.99000549316406,-0.80000001192092896,1,129.99000549316406,109.19000244140625,-87.349998474121094,Western Europe,Renania del Norte-Westfalia,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-07-11 18:07:00.0000000,Standard Class
CASH,6,4,17.680000305175781,110.48999786376953,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Jeffrey,2236,Whitney,XXXXXXXXX,Consumer,PR,3922 Easy Manor,725,4,Apparel,18.274440765380859,-66.370583,LATAM,Joinville,Brasil,2236,2015-02-16 00:59:00.0000000,3155,403,19.5,0.15000000596046448,7855,129.99000549316406,0.15999999642372131,1,129.99000549316406,110.48999786376953,17.680000305175781,South America,Santa Catarina,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-02-22 00:59:00.0000000,Standard Class
